strain,0.001,0.01,0.1,1,10
0.0,211.00347,240.06479,439.02825,603.20922,620.12547
0.000650651,218.10753,247.79877,446.19614,612.05475,627.50428
0.0013,225.06737,255.40927,453.23165,620.7032,634.8238
0.00195,231.88558,262.89789,460.13724,629.15922,642.08492
0.0026,238.56467,270.26612,466.91494,637.42627,649.28719
0.00325,245.10715,277.51547,473.56685,645.50803,656.4305
0.0039,251.51545,284.64744,480.09502,653.4081,663.51479
0.00455,257.792,291.6635,486.5015,661.13004,670.53995
0.00521,263.93918,298.56536,492.78963,668.68095,677.51004
0.00586,269.95932,305.35395,498.95876,676.05707,684.41686
0.00651,275.85472,312.03095,505.01214,683.26533,691.26442
0.00716,281.62767,318.59779,510.9517,690.30906,698.05271
0.00781,287.28038,325.05586,516.77938,697.19152,704.78169
0.00846,292.81507,331.40655,522.49703,703.91589,711.4514
0.00911,298.23388,337.65122,528.10651,710.48534,718.06183
0.00976,303.53896,343.79124,533.60965,716.90296,724.61302
0.01041,308.73239,349.82795,539.00825,723.17178,731.105
0.01106,313.81624,355.76268,544.3041,729.2948,737.53782
0.01171,318.79254,361.59675,549.49896,735.27498,743.91152
0.01236,323.66329,367.33146,554.59455,741.11518,750.2262
0.01301,328.43045,372.96809,559.59258,746.81826,756.48194
0.01366,333.09595,378.50792,564.49475,752.38701,762.6788
0.01431,337.66169,383.95222,569.30271,757.82418,768.8169
0.01496,342.12956,389.30224,574.01809,763.13246,774.89635
0.01562,346.50138,394.55968,578.64445,768.31945,780.9228
0.01627,350.77898,399.72483,583.17956,773.37793,786.88537
0.01692,354.96412,404.79937,587.62687,778.31536,792.78965
0.01757,359.05857,409.78447,591.98796,783.13425,798.63582
0.01822,363.06404,414.68136,596.26436,787.8371,804.42404
0.01887,366.98223,419.49118,600.45755,792.42633,810.15445
0.01952,370.81481,424.2151,604.56905,796.90435,815.82723
0.02017,374.56341,428.85429,608.60032,801.27351,821.44256
0.02082,378.22965,433.40985,612.55279,805.53611,827.00063
0.02147,381.81511,437.88292,616.42791,809.69445,832.50163
0.02212,385.32135,442.27462,620.22707,813.74835,837.94428
0.02277,388.74989,446.58605,623.95167,817.70194,843.32995
0.02342,392.10225,450.81828,627.60307,821.55798,848.6592
0.02407,395.37991,454.9724,631.18263,825.3186,853.93227
0.02472,398.58431,459.0495,634.69166,828.98586,859.14939
0.02538,401.71688,463.05126,638.13387,832.56765,864.31758
0.02603,404.77904,466.97741,641.50581,836.05434,869.42356
0.02668,407.77216,470.82965,644.81109,839.45374,874.47431
0.02733,410.6976,474.609,648.051,842.76776,879.47011
0.02798,413.55668,478.31646,651.22675,845.99833,884.41121
0.02863,416.35073,481.95305,654.33958,849.14732,889.2979
0.02928,419.08102,485.51974,657.39069,852.21655,894.13045
0.02993,421.74882,489.01751,660.38126,855.20787,898.90913
0.03058,424.35537,492.44732,663.31245,858.12303,903.63423
0.03123,426.90189,495.81014,666.18542,860.96379,908.30605
0.03188,429.38958,499.1069,669.00131,863.73186,912.92489
0.03253,431.81962,502.33856,671.76123,866.42893,917.49104
0.03318,434.19315,505.50602,674.46628,869.05666,922.00482
0.03383,436.51132,508.61022,677.11754,871.61667,926.46653
0.03448,438.77523,511.65204,679.7161,874.11054,930.8765
0.03514,440.98598,514.6332,682.26572,876.54628,935.24294
0.03579,443.14465,517.55296,684.76199,878.9126,939.55042
0.03644,445.25228,520.41301,687.20866,881.21743,943.80711
