strain,0.001,0.01,0.1,1,10
0.0,73.05793,121.59939,242.36106,242.49357,288.74737
0.000650651,74.3507,122.72907,243.65961,244.67111,291.95133
0.0013,75.61346,123.84083,244.93478,246.80713,295.09329
0.00195,76.84678,124.93495,246.18708,248.90257,298.17474
0.0026,78.05117,126.01164,247.41683,250.95801,301.19662
0.00325,79.22718,127.07113,248.62439,252.9741,304.16004
0.0039,80.37533,128.11363,249.81011,254.9515,307.06606
0.00455,81.49613,129.13937,250.97435,256.89081,309.91571
0.00521,82.59009,130.14865,252.11795,258.79375,312.71148
0.00586,83.65771,131.14151,253.24026,260.65881,315.4515
0.00651,84.69948,132.11826,254.34208,262.48767,318.13822
0.00716,85.7159,133.0791,255.42377,264.2809,320.77259
0.00781,86.70743,134.02423,256.48567,266.0391,323.3556
0.00846,87.67454,134.95388,257.52806,267.76286,325.8882
0.00911,88.61771,135.86822,258.55129,269.45275,328.37131
0.00976,89.53739,136.76747,259.55566,271.10935,330.80586
0.01041,90.43402,137.65183,260.54148,272.7332,333.19277
0.01106,91.30805,138.5215,261.50905,274.32487,335.53291
0.01171,92.15992,139.37666,262.45868,275.88488,337.82717
0.01236,92.99005,140.2175,263.39066,277.41377,340.07641
0.01301,93.79886,141.04423,264.30528,278.91209,342.28148
0.01366,94.58678,141.85701,265.20283,280.38034,344.44322
0.01431,95.35421,142.65605,266.08359,281.81903,346.56245
0.01496,96.10156,143.44151,266.94783,283.22868,348.63997
0.01562,96.82922,144.21373,267.79653,284.61118,350.67849
0.01627,97.53758,144.97259,268.62858,285.96423,352.67499
0.01692,98.22702,145.71843,269.44493,287.28972,354.63216
0.01757,98.89793,146.45142,270.24586,288.58811,356.55072
0.01822,99.55067,147.17172,271.03161,289.85988,358.43143
0.01887,100.18562,147.8795,271.80244,291.10549,360.27503
0.01952,100.80312,148.57494,272.5586,292.3254,362.08223
0.02017,101.40354,149.2582,273.30036,293.52007,363.85374
0.02082,101.98723,149.92944,274.02793,294.68993,365.59027
0.02147,102.55453,150.58883,274.74157,295.83543,367.29248
0.02212,103.10577,151.23654,275.44151,296.95699,368.96104
0.02277,103.64128,151.8727,276.128,298.05504,370.59665
0.02342,104.1614,152.4975,276.80127,299.13001,372.19994
0.02407,104.66645,153.11107,277.46152,300.18231,373.77154
0.02472,105.15673,153.71357,278.10899,301.21235,375.3121
0.02538,105.63256,154.30533,278.7447,302.22214,376.82451
0.02603,106.09425,154.88616,279.36729,303.20888,378.30484
0.02668,106.54209,155.45636,279.97776,304.17454,379.75596
0.02733,106.97639,156.0161,280.57631,305.11953,381.17844
0.02798,107.39742,156.56551,281.16314,306.0442,382.57287
0.02863,107.80548,157.10473,281.73848,306.94896,383.93982
0.02928,108.20084,157.63391,282.30252,307.83415,385.27984
0.02993,108.58378,158.15319,282.85546,308.70015,386.59349
0.03058,108.95458,158.6627,283.39749,309.54733,387.8813
0.03123,109.31349,159.16257,283.92881,310.37602,389.14381
0.03188,109.66078,159.65295,284.44961,311.18658,390.38153
0.03253,109.99671,160.13396,284.96007,311.97936,391.59499
0.03318,110.32152,160.60575,285.46037,312.75469,392.78467
0.03383,110.63547,161.06843,285.95071,313.5129,393.95109
0.03448,110.9388,161.52213,286.43125,314.25432,395.09471
0.03514,111.23175,161.96718,286.90305,314.98106,396.21858
0.03579,111.51455,162.40331,287.36454,315.68989,397.31807
0.03644,111.78744,162.83084,287.81674,316.38288,398.39618
0.03709,112.05063,163.24988,288.25984,317.06037,399.45335
0.03774,112.30436,163.66043,288.69401,317.72264,400.49004
0.03839,112.54884,164.06273,289.11939,318.37,401.50669
0.03904,112.78429,164.45692,289.53615,319.00274,402.50372
0.03969,113.01083,164.84309,289.94436,319.62115,403.48154
0.04034,113.22869,165.22139,290.34421,320.22553,404.44059
0.04099,113.43815,165.5919,290.7359,320.81614,405.38125
0.04164,113.6394,165.95475,291.11959,321.39329,406.30394
0.04229,113.83264,166.31005,291.49544,321.95723,407.20903
0.04294,114.01805,166.6579,291.86357,322.50825,408.09692
0.04359,114.19584,166.99841,292.22413,323.04659,408.96797
0.04424,114.36617,167.33169,292.57727,323.57252,409.82255
0.04489,114.52924,167.65784,292.92311,324.08629,410.66105
0.04555,114.68522,167.97719,293.26275,324.59005,411.48662
0.0462,114.83428,168.28939,293.59442,325.08029,412.29401
0.04685,114.97659,168.59477,293.91921,325.55915,413.08635
0.0475,115.11233,168.89343,294.23724,326.02684,413.86399
0.04815,115.24165,169.18547,294.54863,326.48361,414.62725
0.0488,115.36472,169.47097,294.8535,326.92971,415.37646
0.04945,115.48169,169.75005,295.152,327.36534,416.11194
0.0501,115.59272,170.02278,295.44422,327.79075,416.83401
0.05075,115.69797,170.28927,295.7303,328.20615,417.54295
0.0514,115.79757,170.54961,296.01035,328.61177,418.23909
0.05205,115.89168,170.80389,296.28447,329.00781,418.92271
0.0527,115.98044,171.05218,296.55279,329.3945,419.5941
0.05335,116.06398,171.29461,296.81542,329.77204,420.25356
0.054,116.14245,171.53123,297.07245,330.14063,420.90135
0.05465,116.21597,171.76214,297.324,330.50048,421.53773
0.05531,116.28469,171.98766,297.57118,330.85371,422.166
0.05596,116.34872,172.2074,297.81208,331.19667,422.78041
0.05661,116.4082,172.42168,298.04781,331.53142,423.38422
0.05726,116.46325,172.6306,298.27848,331.85816,423.97768
0.05791,116.51398,172.8342,298.50415,332.17713,424.56102
0.05856,116.56052,173.03259,298.72496,332.48849,425.13451
0.05921,116.60298,173.22584,298.94097,332.79243,425.69836
0.05986,116.64148,173.41403,299.15228,333.08913,426.25282
0.06051,116.67612,173.59724,299.359,333.37875,426.79811
0.06116,116.70701,173.77553,299.56118,333.66147,427.33446
0.06181,116.73427,173.94898,299.75895,333.93744,427.86208
0.06246,116.75798,174.11767,299.95237,334.20685,428.38119
0.06311,116.77827,174.28167,300.14153,334.46983,428.89199
0.06376,116.79521,174.44106,300.32651,334.72656,429.39469
0.06441,116.80892,174.59588,300.50738,334.97719,429.88951
0.06507,116.81948,174.74648,300.68526,335.2238,430.37973
0.06572,116.82698,174.89241,300.85817,335.46267,430.85932
0.06637,116.83153,175.03401,301.02722,335.69587,431.33159
0.06702,116.8332,175.17132,301.19248,335.92356,431.79673
0.06767,116.83208,175.30442,301.35402,336.14587,432.25492
0.06832,116.82826,175.43338,301.5119,336.36296,432.70634
0.06897,116.82182,175.55825,301.66622,336.57494,433.15115
0.06962,116.81284,175.6791,301.81702,336.78195,433.58953
0.07027,116.80139,175.79598,301.96438,336.98412,434.02164
0.07092,116.78756,175.90897,302.10835,337.18158,434.44764
0.07157,116.77142,176.01812,302.24902,337.37445,434.8677
0.07222,116.75303,176.12348,302.38645,337.56286,435.28197
0.07287,116.73248,176.22513,302.52068,337.74692,435.69059
0.07352,116.70983,176.32312,302.65178,337.92675,436.09373
0.07417,116.68516,176.41748,302.77982,338.10247,436.49151
0.07482,116.65851,176.50825,302.90485,338.27419,436.88409
0.07548,116.62997,176.59577,303.02797,338.44398,437.27482
0.07613,116.59958,176.6796,303.14715,338.60802,437.65739
0.07678,116.56742,176.76004,303.26348,338.7684,438.03518
0.07743,116.53355,176.83716,303.37703,338.92519,438.40828
0.07808,116.49801,176.91098,303.48783,339.07851,438.77684
0.07873,116.46087,176.98158,303.59594,339.22847,439.14099
0.07938,116.42215,177.049,303.70138,339.37514,439.50082
0.08003,116.38195,177.11329,303.80422,339.51863,439.85647
0.08068,116.3403,177.1745,303.90453,339.65904,440.20806
0.08133,116.29726,177.23267,304.00233,339.79644,440.55567
0.08198,116.25288,177.28785,304.09769,339.93093,440.89944
0.08263,116.2072,177.34011,304.19065,340.0626,441.23947
