strain,0.001,0.01,0.1,1,10
0.0,189.68623,270.01944,332.27367,413.90207,381.41811
0.000650651,194.70655,274.69176,338.96098,423.35993,390.70554
0.0013,199.61523,279.29052,345.52101,432.60085,399.84338
0.00195,204.41411,283.81669,351.95615,441.62951,408.83457
0.0026,209.10502,288.27118,358.26843,450.44978,417.68121
0.00325,213.68976,292.65485,364.45997,459.06567,426.38556
0.0039,218.17008,296.96864,370.53285,467.4811,434.94987
0.00455,222.54776,301.2134,376.48909,475.69992,443.37633
0.00521,226.8245,305.39027,382.33166,483.72833,451.66961
0.00586,231.00202,309.49961,388.06065,491.56533,459.8269
0.00651,235.08198,313.5425,393.67897,499.21694,467.85279
0.00716,239.06605,317.51982,399.1885,506.68678,475.74932
0.00781,242.95586,321.43239,404.59118,513.97842,483.51857
0.00846,246.75302,325.28102,409.88884,521.09532,491.16253
0.00911,250.45912,329.06655,415.08334,528.04094,498.68321
0.00976,254.07572,332.78978,420.17649,534.81868,506.08255
0.01041,257.60436,336.4515,425.17008,541.43185,513.36249
0.01106,261.04658,340.05253,430.06585,547.88373,520.52493
0.01171,264.40387,343.59363,434.86556,554.17753,527.57175
0.01236,267.67771,347.07557,439.57089,560.31642,534.50478
0.01301,270.86957,350.49912,444.18355,566.30353,541.32583
0.01366,273.98087,353.86505,448.70519,572.1419,548.03672
0.01431,277.01305,357.1741,453.13743,577.83458,554.6392
0.01496,279.9675,360.427,457.48188,583.38449,561.13501
0.01562,282.8456,363.62492,461.74153,588.79802,567.5295
0.01627,285.64871,366.76774,465.91517,594.07118,573.8171
0.01692,288.37817,369.85661,470.00571,599.21019,580.00308
0.01757,291.03529,372.89221,474.01467,604.21783,586.08908
0.01822,293.62139,375.87527,477.94352,609.09683,592.07671
0.01887,296.13774,378.80647,481.79376,613.84987,597.96756
0.01952,298.58561,381.68649,485.56683,618.47961,603.7632
0.02017,300.96625,384.51602,489.26414,622.98862,609.46516
0.02082,303.28087,387.29572,492.88712,627.37947,615.07497
0.02147,305.5307,390.02627,496.43712,631.65466,620.59134
0.02212,307.71693,392.70831,499.91553,635.81664,626.01856
0.02277,309.84072,395.34249,503.32367,639.86786,631.35812
0.02342,311.90324,397.92947,506.66288,643.81071,636.61145
0.02407,313.90563,400.46986,509.93444,647.64753,641.77995
0.02472,315.84901,402.96431,513.13965,651.38064,646.865
0.02538,317.73449,405.41395,516.28152,655.01647,651.87263
0.02603,319.56315,407.81835,519.35778,658.54894,656.79489
0.02668,321.33607,410.17864,522.37142,661.98439,661.63772
0.02733,323.05431,412.49542,525.32362,665.32497,666.40244
0.02798,324.71891,414.76928,528.21557,668.57281,671.09032
0.02863,326.33089,417.00083,531.04844,671.72999,675.70263
0.02928,327.89127,419.19061,533.82338,674.79855,680.24059
0.02993,329.40104,421.33921,536.54152,677.78053,684.70546
0.03058,330.86118,423.44721,539.20397,680.67788,689.09842
0.03123,332.27266,425.51516,541.81182,683.49256,693.42066
0.03188,333.63642,427.54362,544.36615,686.22649,697.67336
0.03253,334.95339,429.53313,546.86803,688.88153,701.85766
0.03318,336.22451,431.48423,549.31849,691.45953,705.9747
0.03383,337.45067,433.39746,551.71855,693.96232,710.02558
0.03448,338.63277,435.27335,554.06925,696.39166,714.01142
0.03514,339.77169,437.11306,556.37359,698.754,717.93884
0.03579,340.86828,438.91585,558.62849,701.0417,721.79783
0.03644,341.92341,440.68283,560.83696,703.26112,725.59496
0.03709,342.9379,442.41454,562.99993,705.41393,729.33129
0.03774,343.91258,444.11146,565.11834,707.50174,733.00779
0.03839,344.84827,445.77409,567.19309,709.52617,736.6255
0.03904,345.74575,447.40292,569.2251,711.48879,740.18538
0.03969,346.60582,448.99844,571.21525,713.39113,743.68843
0.04034,347.42925,450.5611,573.16439,715.23472,747.13557
0.04099,348.21679,452.09139,575.07342,717.02103,750.52776
0.04164,348.9692,453.58977,576.94314,718.75155,753.86592
0.04229,349.6872,455.05671,578.77441,720.42768,757.14935
0.04294,350.37153,456.49265,580.56803,722.05086,760.38058
0.04359,351.02289,457.89805,582.3248,723.62244,763.56051
0.04424,351.64198,459.27335,584.04552,725.14378,766.69001
0.04489,352.22949,460.61899,585.73096,726.61623,769.76994
0.04555,352.7861,461.93613,587.38413,728.04606,772.80744
0.0462,353.31247,463.22374,589.00127,729.42461,775.79077
0.04685,353.80926,464.48298,590.58538,730.75811,778.72702
0.0475,354.27711,465.71426,592.13717,732.04778,781.61699
0.04815,354.71665,466.918,593.65735,733.29485,784.46147
0.0488,355.1285,468.09459,595.14663,734.50049,787.26123
0.04945,355.51328,469.24445,596.60568,735.66586,790.01704
0.0501,355.87158,470.36798,598.03519,736.7921,792.72967
0.05075,356.20399,471.46555,599.43581,737.88034,795.39982
0.0514,356.51111,472.53758,600.80819,738.93167,798.02826
0.05205,356.79348,473.58443,602.15296,739.94716,800.61567
0.0527,357.05168,474.6065,603.47078,740.92786,803.16278
0.05335,357.28626,475.60414,604.76223,741.87481,805.67029
0.054,357.49775,476.57773,606.02794,742.789,808.13886
0.05465,357.68669,477.52765,607.26848,743.67144,810.56916
0.05531,357.85359,478.45502,608.48686,744.52822,812.96875
0.05596,357.99898,479.35864,609.67884,745.35003,815.32453
0.05661,358.12336,480.23966,610.84738,746.14293,817.64402
0.05726,358.22721,481.0984,611.99302,746.90783,819.92784
0.05791,358.31103,481.93521,613.11631,747.64562,822.1766
